id,resume_id,job_id,degree,field,institution,year,job_requirements,candidate_skills,job_skills,is_match,expected_score_min,expected_score_max
574,resume_000574,job_0575,Associate,Computer Science,Online University,2014,Bachelors in Computer Science|5+ years experience,Ruby|Data Analysis|MongoDB|NoSQL|SQL|PostgreSQL,Scikit-learn|MongoDB|PowerBI,True,0.5,0.75
575,resume_000575,job_0576,Bachelors,Mathematics,Technical Institute,2006,Doctorate in Mathematics|Research experience required|Publications preferred,Data Analysis|C++|JavaScript|NoSQL|SQL|C#|Computer Vision,Data Analysis|Tableau|TensorFlow|MongoDB,True,0.75,1.0
576,resume_000576,job_0577,Bachelors,Mathematics,Boston University,2013,Bachelors in Information Technology,C++|Flask|Python|JavaScript,C#|Rust|Python|Go,True,0.8,1.0
577,resume_000577,job_0578,Bachelors,Psychology,Community College,2009,PhD in Computer Science|Research experience required|Publications preferred,PostgreSQL|Data Analysis|PowerBI|Go|Java|Scikit-learn|Rust,PostgreSQL|PowerBI|Rust|NoSQL,True,0.75,1.0
578,resume_000578,job_0579,Masters,Information Technology,Local Institute,2017,Bachelors in Information Technology,Node.js|Django|JavaScript|C#,Angular|Java|Flask|Django,True,0.8,1.0
579,resume_000579,job_0580,High School,Finance,Local Institute,2015,Masters in Software Engineering|5+ years experience,Java|Tableau|Scikit-learn,NLP|Computer Vision|C#,True,0.75,1.0
580,resume_000580,job_0581,Bachelors,Computer Science,University of Illinois,2020,Bachelors in Computer Science,CSS|Django|C++,JavaScript|React|CSS|Rust|C++,True,0.75,1.0
581,resume_000581,job_0582,Bachelors,Computer Science,UCLA,2010,Masters in Computer Science,JavaScript|Django|Node.js|CSS|C++,C++|Node.js|Go,True,0.8,1.0
582,resume_000582,job_0583,Bachelors,Biology,State University,2005,Masters in Computer Science|5+ years experience,C++|Tableau|SQL|PostgreSQL,Tableau|PowerBI|Java|JavaScript|PostgreSQL,True,0.8,1.0
583,resume_000583,job_0584,Bachelors,Software Engineering,University of Maryland,2009,Bachelors in Software Engineering|5+ years experience,PostgreSQL|PyTorch|MongoDB|JavaScript|Rust,Python|PyTorch|C++,True,0.8,1.0
584,resume_000584,job_0585,Bachelors,Artificial Intelligence,City College,2011,MBA in Software Engineering|5+ years experience,Java|Ruby|Tableau|C#,C++|PowerBI|JavaScript|SQL,True,0.8,1.0
585,resume_000585,job_0586,Bachelors,Computer Science,NYU,2012,Bachelors in Computer Science,Ruby|JavaScript|Python|HTML|Node.js|Go|Angular,Python|Java|C#|JavaScript|Vue.js,True,0.75,1.0
586,resume_000586,job_0587,Bachelors,Data Science,Local Institute,2005,Masters in Data Science|5+ years experience,SQL|Java|Scikit-learn|Python,PyTorch|Data Analysis|Go,True,0.8,1.0
587,resume_000587,job_0588,Associate,Software Engineering,City College,2012,MBA in Software Engineering|5+ years experience,Data Analysis|C++|NLP|Rust,PowerBI|Java|PyTorch|Computer Vision,True,0.5,0.75
588,resume_000588,job_0589,Bachelors,Mathematics,UCLA,2007,Masters in Computer Science,Java|Rust|Django|Ruby,Django|Ruby|Flask|Angular|CSS,True,0.8,1.0
589,resume_000589,job_0590,Bachelors,Mathematics,Cornell University,2012,Masters in Mathematics|Research experience required|Publications preferred,Data Analysis|SQL|C#|TensorFlow|Tableau|PowerBI,TensorFlow|C#|Tableau|JavaScript,True,0.75,1.0
590,resume_000590,job_0591,Associate,Software Engineering,Regional University,2020,Bachelors in Software Engineering,Angular|Django|React,CSS|Python|Go|Rust,True,0.5,0.75
591,resume_000591,job_0592,Bachelors,Biology,Tech University,2013,Bachelors in Information Technology,Flask|CSS|Rust|JavaScript|Vue.js,Rust|Go|React|Django,True,0.8,1.0
592,resume_000592,job_0593,High School,Data Science,University of Illinois,2015,Masters in Data Science|5+ years experience,Python|PostgreSQL|Computer Vision|PyTorch|TensorFlow|Ruby,Data Analysis|PyTorch|Ruby|Python,True,0.5,0.75
593,resume_000593,job_0594,Bachelors,Finance,University of Michigan,2009,Bachelors in Computer Science,Go|Angular|React|Node.js|C++,JavaScript|CSS|HTML|Go|Python,True,0.8,1.0
594,resume_000594,job_0595,Associate,Computer Science,Regional University,2017,Bachelors in Computer Science,JavaScript|HTML|Python|Node.js|Rust,Vue.js|Java|Django|Flask,True,0.5,0.75
595,resume_000595,job_0596,High School,Software Engineering,Online University,2009,Masters in Software Engineering|5+ years experience,SQL|PyTorch|TensorFlow|Python|MongoDB|Java|NLP,NoSQL|Java|MongoDB|PostgreSQL,True,0.75,1.0
596,resume_000596,job_0597,Bachelors,Mathematics,City College,2014,Masters in Information Technology,Flask|JavaScript|CSS|Go|HTML|C++,Django|HTML|Python|Ruby,True,0.8,1.0
597,resume_000597,job_0598,BSc,Computer Science,Online University,2014,Bachelors in Computer Science,HTML|Angular|Python|Ruby|Node.js,C++|Angular|Node.js|Java,True,0.75,1.0
598,resume_000598,job_0599,BTech,Computer Science,University of Maryland,2021,Masters in Computer Science,Go|JavaScript|Flask|CSS|Django,Go|JavaScript|HTML|Node.js,True,0.75,1.0
599,resume_000599,job_0600,Masters,Computer Science,Tech University,2012,Bachelors in Computer Science,Angular|Rust|C#|JavaScript,Ruby|CSS|Go|Node.js|Rust,True,0.8,1.0
